fecha,BCOLOMBIA,BIOMAX,BNA,BOGOTA,BVC,CELSIA,CEMARGOS,CHOCOLATES,CIBEST,CLH,CNEC,COLINVERS,COLTEJER,CONCONCRET,CORFICOLCF,ECOPETROL,EEB,ENKA,ETB,EXITO,FABRICATO,GEB,GRUBOLIVAR,GRUPOARGOS,GRUPOAVAL,GRUPOSURA,INTERBOLSA,INVERARGOS,ISA,ISAGEN,MINEROS,NUTRESA,PAZRIO,PEI,PFAVAL,PFAVH,PFAVTA,PFBCOLOM,PFBCREDITO,PFCARPAK,PFCEMARGOS,PFCIBEST,PFCORFICOL,PFDAVIGRP,PFDAVVNDA,PFGRUPOARG,PFGRUPSURA,PFHELMBANK,PMGC,PREC,PROMIGAS,SIE,SURAMINV,TABLEMAC,TERPEL
2023-04-01,,,,34200.0,10050.0,2920.0,3090.0,,225.0,,,,,250.0,13290.0,2288.0,,21.99,105.0,4118.0,5.0,1800.0,62900.0,8850.0,560.0,42090.0,,,18200.0,,2000.0,60290.0,,33700.0,588.0,,,29100.0,,,2349.0,29100.0,12200.0,,21100.0,5675.0,11600.0,,,,4270.0,,,,7610.0
2023-05-01,,,,33800.0,10250.0,2700.0,3180.0,,173.75,,,,,235.0,14400.0,2036.0,,20.0,85.0,4178.0,4.99,1770.0,70100.0,9600.0,458.1,38900.0,,,17600.0,,1950.0,50830.0,,31500.0,480.0,,,25960.0,,,2190.0,25960.0,11000.0,,17710.0,6085.0,14150.0,,,,4000.0,,,,7400.0
2023-06-01,,,,32550.0,9470.0,2680.0,3400.0,,193.75,,,,,238.0,14850.0,2140.0,,20.49,90.0,4196.0,,1825.0,70010.0,9650.0,476.9,36000.0,,,16890.0,,1850.0,52430.0,,39500.0,486.0,,,27990.0,,,2272.0,27990.0,11530.0,,19610.0,6010.0,12950.0,,,,4400.0,,,,7000.0
2023-07-01,,,,30500.0,9400.0,2640.0,3540.0,,208.625,,,,,259.5,15360.0,2292.0,,19.5,84.9,4539.0,,1765.0,67500.0,9675.0,,37000.0,,,17170.0,,1910.0,50800.0,6.75,39490.0,506.0,,,29940.0,,,2283.0,29940.0,12900.0,,19850.0,6250.0,13910.0,,,,4704.0,,,,7315.0
2023-08-01,,,,25650.0,9000.0,2450.0,2902.0,,181.875,,,,,230.0,11750.0,2357.0,,18.2,85.0,3030.0,4.53,1616.0,59090.0,8060.0,472.0,31000.0,,,14980.0,,1871.0,49810.0,7.0,43380.0,510.0,,,27200.0,,,2020.0,27200.0,11150.0,,18380.0,5370.0,12500.0,,,,4410.0,,,,7000.0
2023-09-01,,,,25200.0,9000.0,2579.0,4910.0,,192.5625,,,,,230.0,13750.0,2365.0,,,,2830.0,,1747.0,53000.0,9350.0,484.0,31990.0,,,14920.0,,1799.0,49520.0,,49840.0,514.5,,,27080.0,,,3851.0,27080.0,10720.0,,17500.0,6615.0,12270.0,,,,4187.0,,,,6820.0
2023-10-01,,,,24900.0,9000.0,2396.0,4736.0,,183.4375,,,,,251.0,12620.0,2423.0,,,78.7,3580.0,,1665.0,50800.0,8920.0,498.7,32300.0,,,14500.0,,1748.0,49790.0,,51000.0,460.0,,,26400.0,,,3326.0,26400.0,11600.0,,16000.0,6500.0,12010.0,,,,4249.0,,,,6850.0
2023-11-01,,,,24500.0,11100.0,2400.0,5540.0,,188.875,,,,1000.0,230.0,11800.0,2535.0,,18.0,,3518.0,,1865.0,48800.0,10280.0,448.0,30000.0,,,15160.0,,1675.0,49000.0,,57980.0,440.0,,,27800.0,,,3945.0,27900.0,10420.0,,16000.0,7200.0,12300.0,,,,4120.0,,,,7140.0
2023-12-01,,,,27460.0,11500.0,2960.0,6110.0,,207.5,,,,,262.0,13500.0,2340.0,,17.0,95.0,3510.0,,1900.0,58980.0,12420.0,468.0,29000.0,,,15480.0,,1835.0,45000.0,,64300.0,485.0,,,29920.0,,,4500.0,29920.0,11300.0,,19180.0,8460.0,13500.0,,,,4600.0,,,,7750.0
2024-01-01,,,,31800.0,10420.0,3315.0,6400.0,,204.75,,,,,315.0,16500.0,2335.0,,16.0,106.0,3050.0,3.9,2275.0,62000.0,13720.0,506.0,32500.0,,,16860.0,,1920.0,44960.0,,64000.0,515.0,,,30680.0,,,5720.0,30680.0,13100.0,,21860.0,10300.0,16400.0,,,,5040.0,,,,7940.0
2024-02-01,,,,32480.0,9920.0,3750.0,6790.0,,205.875,,,,,306.0,14000.0,2290.0,,16.0,95.0,2500.0,3.0,2215.0,60200.0,13700.0,471.0,28960.0,,,16720.0,,2300.0,46700.0,7.0,68000.0,481.0,,,32080.0,,,5560.0,32080.0,12760.0,,20000.0,10100.0,16220.0,,,,5080.0,,,,8020.0
2024-03-01,,,,27000.0,9940.0,3935.0,8640.0,,214.25,,,,1500.0,280.0,13300.0,2075.0,,16.0,,2410.0,3.05,2370.0,65880.0,15380.0,430.0,30480.0,,,19780.0,,3100.0,45900.0,,68900.0,430.0,,,32880.0,,,7450.0,32880.0,13260.0,,20300.0,11280.0,18540.0,,,,5130.0,,,,7900.0
2024-04-01,,,,28300.0,10140.0,4125.0,8120.0,,211.25,,,,,300.0,14800.0,2280.0,,18.2,100.0,2290.0,,2435.0,67200.0,16120.0,463.0,39800.0,,,18100.0,,3050.0,36000.0,,64400.0,463.0,,,32100.0,,,7110.0,32100.0,15800.0,,21000.0,11600.0,23120.0,,,,6590.0,,,,8100.0
2024-05-01,,,,27540.0,10460.0,4300.0,8200.0,,224.375,,,,,318.0,15020.0,2360.0,,16.9,90.0,2270.0,3.0,2545.0,60100.0,16420.0,451.0,33000.0,,,19140.0,,3160.0,59100.0,,82000.0,450.0,,,34080.0,,,7000.0,34080.0,14880.0,,21000.0,11660.0,24000.0,,,,6900.0,,,,9300.0
2024-06-01,,,,26600.0,11180.0,4100.0,8330.0,,220.625,,,,,285.0,14260.0,2320.0,,15.8,95.0,2195.0,,2500.0,61820.0,16880.0,431.0,34400.0,,,18200.0,,3215.0,51800.0,,75100.0,433.0,,,34080.0,,,7800.0,34080.0,12920.0,,20000.0,11900.0,24420.0,,,,7100.0,,,,9000.0
2024-07-01,,,,25020.0,,3960.0,8350.0,,228.25,,,,,278.0,13200.0,2175.0,,16.0,81.5,2190.0,,2460.0,57500.0,16580.0,420.0,32400.0,,,17500.0,,3440.0,55000.0,,71480.0,425.0,,,33900.0,,,7650.0,33900.0,12220.0,,18200.0,11700.0,21500.0,,,,7220.0,,,,8750.0
2024-08-01,,,,29000.0,10680.0,4050.0,8320.0,,237.375,,,,,272.0,12680.0,2055.0,,15.0,,2290.0,,2530.0,63480.0,17000.0,413.0,32280.0,,,18160.0,,3380.0,59000.0,,72400.0,425.0,,,34780.0,,,7950.0,34780.0,11580.0,,17400.0,11840.0,21300.0,,,,7700.0,,,,9490.0
2024-09-01,,,,27720.0,9710.0,3915.0,7500.0,,226.5,,,,,270.0,12400.0,1880.0,,15.1,80.0,2190.0,,2480.0,62560.0,17600.0,413.0,29000.0,,,17080.0,,3520.0,69740.0,4.9,70180.0,420.0,,,33180.0,,,7750.0,33180.0,11440.0,,18980.0,11720.0,21260.0,,,,7700.0,,,,10000.0
2024-10-01,,,,28100.0,9880.0,3780.0,8590.0,,236.25,,,,,314.0,15080.0,1700.0,,15.2,80.0,2280.0,2.5,2530.0,60120.0,19400.0,430.0,35000.0,,,17580.0,,3655.0,80000.0,,68240.0,438.0,,,35420.0,,,7340.0,35420.0,14080.0,,18860.0,12880.0,23240.0,,,,7700.0,,,,10420.0
2024-11-01,,,,27480.0,9610.0,3590.0,9620.0,,241.125,,,,,308.0,15400.0,1800.0,,14.4,74.0,2105.0,,2580.0,60400.0,20020.0,457.0,36000.0,,,16800.0,,4220.0,79000.0,,69300.0,455.0,,,35980.0,,,9680.0,35980.0,14300.0,,18880.0,14000.0,23320.0,,,,7700.0,,,,11200.0
2024-12-01,,,,26860.0,9900.0,3680.0,10200.0,,235.0,,,,,486.0,14680.0,1675.0,,12.9,,2095.0,2.0,2440.0,60400.0,20600.0,447.0,37200.0,,,16700.0,,4255.0,79000.0,,69980.0,446.0,,,35180.0,,,11620.0,35180.0,14280.0,,17560.0,15440.0,26020.0,,,,7450.0,,,,11500.0
2025-01-01,,,,29500.0,11480.0,3720.0,10340.0,,269.375,,,,,644.0,17580.0,1960.0,,15.4,68.0,1850.0,1.8,2700.0,62000.0,19920.0,571.0,36200.0,,,18480.0,,4875.0,96700.0,,71000.0,549.0,,,41400.0,,,11100.0,41400.0,15640.0,,19460.0,14900.0,28640.0,,,,7070.0,,,,12000.0
2025-02-01,,,,30760.0,12000.0,3700.0,10000.0,,290.625,,,,,480.0,16240.0,2140.0,,17.0,59.0,1915.0,2.2,2860.0,74600.0,20500.0,561.0,42400.0,,,19380.0,,5500.0,123500.0,4.2,70020.0,553.0,,,42900.0,,,10580.0,41900.0,16620.0,,20200.0,15900.0,38620.0,,,,6700.0,,,,11100.0
2025-03-01,,,,30500.0,12600.0,3940.0,10240.0,,293.75,,,,,471.0,16340.0,2075.0,,17.6,46.5,1870.0,,2850.0,74880.0,20720.0,561.0,42500.0,,,19100.0,,5650.0,125000.0,,71000.0,563.0,,,42140.0,,,9840.0,42140.0,16900.0,,20500.0,16100.0,38300.0,,,,6700.0,,,,11180.0
2025-04-01,,,,30900.0,12640.0,4020.0,10720.0,,313.125,,,,,453.0,16560.0,1725.0,,17.9,51.0,1975.0,,2930.0,71000.0,21980.0,566.0,43000.0,,,21800.0,,6030.0,126600.0,,72060.0,574.0,,,43400.0,,,10540.0,43400.0,17280.0,,21900.0,16500.0,37680.0,,,,6700.0,,,,11100.0
2025-05-01,,,,32600.0,12000.0,4220.0,10440.0,,313.0,,,,,477.0,18500.0,1740.0,,17.3,57.0,2450.0,,2900.0,69900.0,21500.0,590.0,44900.0,,,19320.0,,7210.0,126500.0,,67500.0,582.0,,,42800.0,,,10500.0,42800.0,16360.0,,22720.0,16360.0,37300.0,,,,6700.0,,,,12280.0
2025-06-01,,,,32000.0,12180.0,4500.0,10300.0,,318.0,,,,,484.0,18040.0,1820.0,,18.7,55.0,2735.0,3.3,3020.0,71960.0,22080.0,580.0,48400.0,,,19780.0,,7200.0,129960.0,,68500.0,570.0,,,46160.0,,,10600.0,46160.0,15940.0,,22980.0,16540.0,37600.0,,,,6900.0,,,,12300.0
2025-07-01,,,,32300.0,12000.0,4700.0,10980.0,,317.0,,,,,476.0,17540.0,1755.0,,19.2,52.5,3090.0,,2950.0,72480.0,17000.0,582.0,46200.0,,,21000.0,,7560.0,130000.0,,70760.0,578.0,,,45800.0,,,11320.0,45800.0,15900.0,,22260.0,11700.0,37760.0,,,,6700.0,,,,13000.0
2025-08-01,,,,35120.0,12600.0,4790.0,9970.0,,,,,,,441.0,18280.0,1890.0,,19.5,50.0,3330.0,3.15,2950.0,76140.0,17280.0,645.0,46360.0,,,21800.0,,10200.0,149480.0,,70200.0,665.0,,,50300.0,,,10900.0,50300.0,16820.0,,24200.0,10880.0,35640.0,,,,6740.0,,,,14480.0
2025-09-01,,,,34520.0,12520.0,4700.0,10600.0,,34760.0,,,,,438.0,17380.0,1790.0,,21.0,50.0,3220.0,4.06,2930.0,78340.0,17740.0,650.0,43600.0,,,23360.0,,12580.0,174000.0,,77900.0,655.0,,,51060.0,,,12420.0,51060.0,16520.0,,24520.0,11500.0,35500.0,,,,6650.0,,,,15300.0
2025-10-01,,,,38100.0,13640.0,4890.0,10320.0,,62500.0,,,,,440.0,18220.0,1780.0,,21.0,50.0,3700.0,3.5,3150.0,86480.0,17400.0,769.0,46860.0,,,25000.0,,13600.0,272960.0,,80000.0,777.0,,,56300.0,,,12060.0,52940.0,17280.0,,27820.0,12080.0,40900.0,,,,6430.0,,,,16460.0
2025-11-01,,,,38500.0,13800.0,4945.0,10800.0,,64000.0,,,,,455.0,18600.0,1880.0,,20.0,46.5,4600.0,4.65,3235.0,89100.0,17700.0,750.0,55160.0,,,25200.0,,15000.0,262980.0,,77400.0,767.0,,,58980.0,,,13340.0,,17400.0,,26500.0,13380.0,45080.0,,,,6300.0,,,,16840.0
2025-12-01,,,,39780.0,14500.0,4900.0,10760.0,,69200.0,,,,,437.0,18260.0,1870.0,,20.3,,4255.0,4.8,2970.0,87000.0,16980.0,757.0,54000.0,,,24660.0,,15300.0,281600.0,,79960.0,770.0,,,59820.0,,,,,17020.0,,24820.0,12820.0,42540.0,,,,6340.0,,,,18700.0
2026-01-01,,,,42900.0,16900.0,5260.0,13820.0,,83500.0,,,,,459.0,20200.0,2300.0,,19.9,50.0,5100.0,4.8,3275.0,98200.0,18740.0,890.0,62500.0,,,30300.0,,19180.0,304500.0,,76460.0,895.0,,,75500.0,,,13340.0,,19380.0,,28100.0,14580.0,52100.0,,,,6880.0,,,,19840.0
2026-02-01,,,,41500.0,17000.0,4835.0,11900.0,,82020.0,,,,,433.0,17200.0,2240.0,,18.0,49.8,4085.0,4.65,2790.0,88520.0,16500.0,825.0,54200.0,,,27500.0,,20280.0,306600.0,,67940.0,746.0,,,63620.0,,,13500.0,,18500.0,,28240.0,13300.0,46000.0,,,,6400.0,,,,19860.0
2026-03-01,,,,37360.0,17440.0,5300.0,11740.0,,84900.0,,,,,470.0,16160.0,2800.0,,17.9,50.0,4200.0,3.7,2960.0,84380.0,16700.0,776.0,49800.0,,,28000.0,,13200.0,304000.0,,66000.0,800.0,,,67500.0,,,12900.0,67500.0,17400.0,,23520.0,13100.0,42000.0,,,,6550.0,,,,17560.0
2026-04-01,,,,37960.0,15040.0,4990.0,11900.0,,75440.0,,,,,430.0,15500.0,2600.0,,17.0,53.0,4200.0,4.4,3045.0,76980.0,15800.0,780.0,51260.0,,,28140.0,,13600.0,306900.0,4.1,61000.0,805.0,,,62460.0,,,13300.0,62460.0,17400.0,,23020.0,12180.0,40480.0,,,,6320.0,,,,17680.0
2026-05-01,,,,,15000.0,5090.0,12060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61300.0,,,,,,,,,,,,,,,,,
2026-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
