fecha,icolcap_real,icolcap_base100,sintetico_base100,grandes_base100
2011-05-25,82.68,267.5728,194.9765,199.3957
2011-05-26,83.52,270.2913,194.9765,199.3957
2011-05-27,84.68,274.0453,194.9765,199.3957
2011-05-31,86.6,280.2589,204.8342,211.8212
2011-06-01,86.72,280.6472,204.8342,211.8212
2011-06-02,86.72,280.6472,204.8342,211.8212
2011-06-03,86.92,281.2945,204.8342,211.8212
2011-06-07,87.0,281.5534,204.8342,211.8212
2011-06-08,86.68,280.5178,204.7751,211.6752
2011-06-09,87.0,281.5534,204.8342,211.8212
2011-06-10,86.8,280.9061,204.8342,211.8212
2011-06-13,85.92,278.0583,203.6509,208.9066
2011-06-14,86.36,279.4822,204.3022,210.508
2011-06-15,84.44,273.2686,201.6298,203.9825
2011-06-16,83.6,270.5502,201.6298,203.9825
2011-06-17,83.8,271.1974,201.6298,203.9825
2011-06-20,83.68,270.8091,201.6298,203.9825
2011-06-21,84.48,273.3981,201.6298,203.9825
2011-06-22,85.08,275.3398,202.404,205.8607
2011-06-23,84.24,272.6214,201.6298,203.9825
2011-06-24,83.88,271.4563,201.6298,203.9825
2011-06-28,84.72,274.1748,201.8682,204.5598
2011-06-29,85.24,275.8576,202.6419,206.4397
2011-06-30,84.56,273.657,201.6298,203.9825
2011-07-01,85.0,275.0809,201.6298,203.9825
2011-07-05,85.28,275.9871,201.6298,203.9825
2011-07-06,84.0,271.8447,199.5564,201.5038
2011-07-07,84.2,272.4919,199.9713,201.9995
2011-07-08,83.84,271.3269,199.2244,201.1073
2011-07-11,80.8,261.4887,194.9007,195.9551
2011-07-12,80.0,258.8997,194.9007,195.9551
2011-07-13,80.16,259.4175,194.9007,195.9551
2011-07-14,80.2,259.5469,194.9007,195.9551
2011-07-15,79.64,257.7346,194.9007,195.9551
2011-07-18,79.08,255.9223,194.9007,195.9551
2011-07-19,81.28,263.0421,194.9007,195.9551
2011-07-21,82.04,265.5016,195.4835,196.6484
2011-07-22,82.08,265.6311,195.5668,196.7475
2011-07-25,82.04,265.5016,195.4835,196.6484
2011-07-26,82.6,267.3139,196.6484,198.0353
2011-07-27,81.72,264.466,194.9007,195.9551
2011-07-28,82.4,266.6667,196.2325,197.5399
2011-07-29,81.76,264.5955,194.9007,195.9551
2011-08-01,82.44,266.7961,194.9007,195.9551
2011-08-02,81.6,264.0777,190.9359,196.526
2011-08-03,82.04,265.5016,193.0076,196.226
2011-08-04,78.68,254.6278,189.998,196.6631
2011-08-05,77.4,250.4854,189.998,196.6631
2011-08-08,73.16,236.7638,189.998,196.6631
2011-08-09,76.12,246.343,189.998,196.6631
2011-08-10,76.2,246.6019,189.998,196.6631
2011-08-11,78.6,254.3689,189.998,196.6631
2011-08-12,79.84,258.3819,189.998,196.6631
2011-08-16,80.36,260.0647,189.998,196.6631
2011-08-17,82.08,265.6311,193.1965,196.1989
2011-08-18,78.8,255.0162,189.998,196.6631
2011-08-19,77.32,250.2265,189.998,196.6631
2011-08-22,78.16,252.945,189.998,196.6631
2011-08-23,79.16,256.1812,189.998,196.6631
2011-08-24,79.0,255.6634,189.998,196.6631
2011-08-25,78.36,253.5922,189.998,196.6631
2011-08-26,78.8,255.0162,189.998,196.6631
2011-08-29,79.96,258.7702,189.998,196.6631
2011-08-30,80.52,260.5825,189.998,196.6631
2011-08-31,81.4,263.4304,189.998,196.6631
2011-09-01,81.24,262.9126,189.998,196.6631
2011-09-02,80.4,260.1942,189.6082,196.1356
2011-09-06,79.32,256.699,189.1023,195.4513
2011-09-07,80.28,259.8058,189.5523,196.0599
2011-09-08,80.52,260.5825,189.6641,196.2112
2011-09-09,79.32,256.699,189.1023,195.4513
2011-09-12,77.88,252.0388,188.419,194.5281
2011-09-13,79.72,257.9935,189.2903,195.7055
2011-09-14,79.0,255.6634,188.9513,195.2472
2011-09-15,80.08,259.1586,189.4589,195.9335
2011-09-16,81.16,262.6537,189.961,196.613
2011-09-19,79.2,256.3107,189.0457,195.3748
2011-09-20,78.88,255.2751,188.8946,195.1705
2011-09-21,78.04,252.5566,188.4954,194.6313
2011-09-22,73.88,239.0939,186.4663,191.8955
2011-09-23,73.44,237.6699,186.2464,191.5995
2011-09-26,72.96,236.1165,186.0053,191.2751
2011-09-27,74.16,240.0,186.6057,192.0831
2011-09-28,72.36,234.1748,185.702,190.8673
2011-09-29,73.68,238.4466,186.3665,191.7611
2011-09-30,71.76,232.233,185.3968,190.4571
2011-10-03,69.76,225.7605,185.3968,190.4571
2011-10-04,69.44,224.7249,185.3968,190.4571
2011-10-05,71.44,231.1974,185.9469,191.4229
2011-10-06,72.24,233.7864,186.2048,191.8766
2011-10-07,72.64,235.0809,186.3329,192.102
2011-10-10,74.0,239.4822,186.7637,192.8609
2011-10-11,72.56,234.822,186.3073,192.057
2011-10-12,75.04,242.8479,187.0885,193.4339
2011-10-13,74.72,241.8123,186.989,193.2583
2011-10-14,76.2,246.6019,187.4461,194.0657
2011-10-18,75.76,245.178,187.311,193.827
2011-10-19,75.48,244.2718,187.2247,193.6745
2011-10-20,75.12,243.1068,187.1133,193.4778
2011-10-21,76.8,248.5437,187.6292,194.3895
2011-10-24,77.6,251.1327,187.799,194.69
2011-10-25,76.52,247.6375,187.5439,194.2387
2011-10-26,76.28,246.8608,187.4706,194.109
2011-10-27,79.04,255.7929,187.799,194.69
2011-10-28,78.2,253.0744,187.799,194.69
2011-10-31,77.36,250.356,187.799,194.69
2011-11-01,75.04,242.8479,187.799,194.69
2011-11-02,74.32,240.5178,185.7764,192.1567
2011-11-03,75.04,242.8479,187.799,194.69
2011-11-04,74.44,240.9061,186.1134,192.5783
2011-11-08,74.04,239.6117,184.9905,191.1739
2011-11-09,72.0,233.0097,179.2758,184.0538
2011-11-10,72.8,235.5987,181.5145,186.8375
2011-11-11,73.08,236.5049,182.2988,187.8144
2011-11-15,72.44,234.4337,180.5067,185.5834
2011-11-16,72.84,235.7282,181.6265,186.9769
2011-11-17,72.6,234.9515,180.9545,186.1405
2011-11-18,72.48,234.5631,180.6186,185.7227
2011-11-21,70.8,229.1262,178.8284,183.4984
2011-11-22,70.68,228.7379,178.8284,183.4984
2011-11-23,68.52,221.7476,178.8284,183.4984
2011-11-25,67.44,218.2524,178.8284,183.4984
2011-11-28,68.8,222.6537,178.8284,183.4984
2011-11-29,68.8,222.6537,178.8284,183.4984
2011-11-30,71.84,232.4919,178.8284,183.4984
2011-12-01,71.36,230.9385,178.8284,183.4984
2011-12-02,72.16,233.5275,178.8284,183.4984
2011-12-05,72.08,233.2686,178.8284,183.4984
2011-12-06,70.68,228.7379,178.9308,188.1541
2011-12-07,71.44,231.1974,178.8284,183.4984
2011-12-09,71.88,232.6214,178.8284,183.4984
2011-12-12,71.48,231.3269,178.8284,183.4984
2011-12-13,71.28,230.6796,178.8539,184.6495
2011-12-14,69.96,226.4078,178.9308,188.1541
2011-12-15,70.68,228.7379,178.9308,188.1541
2011-12-16,71.4,231.068,178.8284,183.4984
2011-12-19,70.36,227.7023,178.9308,188.1541
2011-12-20,72.32,234.0453,178.8284,183.4984
2011-12-21,72.92,235.9871,178.8284,183.4984
2011-12-22,73.32,237.2816,178.8284,183.4984
2011-12-23,73.92,239.2233,178.8284,183.4984
2011-12-27,72.32,234.0453,178.8284,183.4984
2011-12-28,71.2,230.4207,178.8795,185.8091
2011-12-29,71.04,229.9029,178.9308,188.1541
2012-01-03,72.56,234.822,178.9308,188.1541
2012-01-04,73.84,238.9644,179.8494,188.5175
2012-01-05,74.28,240.3883,180.1626,188.6412
2012-01-06,73.76,238.7055,179.7923,188.495
2012-01-10,75.6,244.6602,181.0943,189.0082
2012-01-11,76.16,246.4725,181.4861,189.1622
2012-01-12,75.76,245.178,181.2064,189.0523
2012-01-13,75.56,244.5307,181.0662,188.9972
2012-01-17,75.84,245.4369,181.2624,189.0743
2012-01-18,77.56,251.0032,182.4567,189.5428
2012-01-19,77.16,249.7087,182.1807,189.4347
2012-01-20,76.84,248.6731,181.9591,189.3478
2012-01-23,77.48,250.7443,182.4016,189.5212
2012-01-24,77.32,250.2265,182.2912,189.478
2012-01-25,77.76,251.6505,182.5944,189.5967
2012-01-26,77.64,251.2621,182.5118,189.5644
2012-01-27,77.84,251.9094,182.6494,189.6182
2012-01-30,78.04,252.5566,182.7867,189.6719
2012-01-31,79.72,257.9935,183.9303,190.1182
2012-02-01,79.92,258.6408,183.9303,190.1182
2012-02-02,80.64,260.9709,184.9676,191.1478
2012-02-03,81.32,263.1715,185.9441,192.1169
2012-02-06,81.04,262.2654,185.5424,191.7182
2012-02-07,81.4,263.4304,186.0588,192.2307
2012-02-08,81.72,264.466,186.5171,192.6854
2012-02-09,82.16,265.89,187.1462,193.3095
2012-02-10,81.6,264.0777,186.3453,192.515
2012-02-13,82.44,266.7961,187.5459,193.706
2012-02-14,82.0,265.3722,186.9176,193.0827
2012-02-15,82.0,265.3722,186.9176,193.0827
2012-02-16,84.12,272.233,189.9334,196.0737
2012-02-17,84.72,274.1748,190.7817,196.9147
2012-02-21,84.4,273.1392,190.3296,196.4664
2012-02-22,83.84,271.3269,189.5367,195.6804
2012-02-23,85.24,275.8576,191.5152,197.6417
2012-02-24,85.44,276.5049,191.6279,197.7533
2012-02-27,84.76,274.3042,190.8382,196.9707
2012-02-28,84.44,273.2686,190.3861,196.5225
2012-02-29,85.32,276.1165,191.6279,197.7533
2012-03-01,86.52,280.0,191.6279,197.7533
2012-03-02,86.28,279.2233,191.6282,197.9531
2012-03-05,86.04,278.4466,191.6286,198.1536
2012-03-06,83.88,271.4563,191.6305,199.2017
2012-03-07,84.72,274.1748,191.6305,199.2017
2012-03-08,85.72,277.411,191.6291,198.4221
2012-03-09,85.96,278.1877,191.6287,198.2206
2012-03-12,85.48,276.6343,191.6294,198.6243
2012-03-13,87.36,282.7184,191.6279,197.7533
2012-03-14,86.8,280.9061,191.6279,197.7533
2012-03-15,87.4,282.8479,191.6279,197.7533
2012-03-16,86.64,280.3883,191.6279,197.7533
2012-03-20,85.92,278.0583,191.6288,198.2541
2012-03-21,85.76,277.5405,191.629,198.3884
2012-03-22,85.48,276.6343,191.6294,198.6243
2012-03-23,86.56,280.1294,191.6279,197.7533
2012-03-26,87.12,281.9417,191.6279,197.7533
2012-03-27,86.64,280.3883,191.6279,197.7533
2012-03-28,86.04,278.4466,191.6286,198.1536
2012-03-29,85.8,277.6699,191.629,198.3548
2012-03-30,84.8,274.4337,191.6305,199.2017
2012-04-02,85.28,275.9871,191.6305,199.2017
2012-04-03,85.6,277.0227,191.9652,199.3712
2012-04-04,85.16,275.5987,191.6305,199.2017
2012-04-09,85.04,275.2104,191.6305,199.2017
2012-04-10,84.76,274.3042,191.6305,199.2017
2012-04-11,85.72,277.411,192.0906,199.4346
2012-04-12,86.24,279.0939,192.6328,199.7087
2012-04-13,85.76,277.5405,192.1324,199.4557
2012-04-16,86.72,280.6472,193.1317,199.9606
2012-04-17,87.24,282.3301,193.6705,200.2322
2012-04-18,86.92,281.2945,193.3391,200.0652
2012-04-19,87.04,281.6829,193.4634,200.1279
2012-04-20,87.8,284.1424,194.2488,200.5234
2012-04-23,87.56,283.3657,194.0012,200.3988
2012-04-24,87.16,282.0712,193.5877,200.1905
2012-04-25,88.2,285.4369,194.6607,200.7305
2012-04-26,88.76,287.2492,195.2357,201.0192
2012-04-27,89.48,289.5793,195.9721,201.3883
2012-04-30,90.28,292.1683,196.7867,201.7958
2012-05-02,92.24,298.5113,196.7867,201.7958
2012-05-03,91.68,296.699,196.5923,201.443
2012-05-04,91.12,294.8867,196.397,201.0887
2012-05-07,91.28,295.4045,196.4529,201.1901
2012-05-08,90.4,292.5566,196.1443,200.631
2012-05-09,89.68,290.2265,195.89,200.1706
2012-05-10,90.12,291.6505,196.0456,200.4522
2012-05-11,89.56,289.8382,195.8475,200.0936
2012-05-14,87.28,282.4595,195.0297,198.6166
2012-05-15,86.4,279.6117,194.7093,198.0392
2012-05-16,86.12,278.7055,194.6068,197.8546
2012-05-17,83.76,271.068,193.7313,196.2814
2012-05-18,83.4,269.9029,193.596,196.0387
2012-05-22,84.0,271.8447,193.8213,196.4428
2012-05-23,83.76,271.068,193.7313,196.2814
2012-05-24,83.36,269.7735,193.5809,196.0117
2012-05-25,83.4,269.9029,193.596,196.0387
2012-05-29,83.68,270.8091,193.7013,196.2276
2012-05-30,82.2,266.0194,193.4904,195.8494
2012-05-31,83.12,268.9968,193.4904,195.8494
2012-06-01,80.8,261.4887,193.4904,195.8494
2012-06-04,80.32,259.9353,186.2102,190.6168
2012-06-05,81.24,262.9126,193.4904,195.8494
2012-06-06,82.48,266.9256,193.4904,195.8494
2012-06-07,83.2,269.2557,193.4904,195.8494
2012-06-08,82.8,267.9612,193.4904,195.8494
2012-06-12,82.12,265.7605,193.4904,195.8494
2012-06-13,81.36,263.301,193.4904,195.8494
2012-06-14,81.72,264.466,193.4904,195.8494
2012-06-15,82.64,267.4434,193.4904,195.8494
2012-06-19,82.52,267.055,193.4904,195.8494
2012-06-20,82.68,267.5728,193.4904,195.8494
2012-06-21,80.8,261.4887,193.4904,195.8494
2012-06-22,79.8,258.2524,186.2102,190.6168
2012-06-25,77.76,251.6505,186.2102,190.6168
2012-06-26,77.96,252.2977,186.2102,190.6168
2012-06-27,79.48,257.2168,186.2102,190.6168
2012-06-28,78.2,253.0744,186.2102,190.6168
2012-06-29,80.56,260.712,186.2102,190.6168
2012-07-03,82.44,266.7961,186.2102,190.6168
2012-07-05,82.4,266.6667,186.2102,190.6168
2012-07-06,81.6,264.0777,186.2102,190.6168
2012-07-09,81.84,264.8544,186.2102,190.6168
2012-07-10,80.96,262.0065,186.2102,190.6168
2012-07-11,81.44,263.5599,186.2102,190.6168
2012-07-12,80.84,261.6181,186.2102,190.6168
2012-07-13,82.04,265.5016,186.2102,190.6168
2012-07-16,81.72,264.466,186.2102,190.6168
2012-07-17,82.12,265.7605,186.2102,190.6168
2012-07-18,82.64,267.4434,190.2382,194.1966
2012-07-19,82.84,268.0906,190.2382,194.1966
2012-07-23,81.56,263.9482,186.2102,190.6168
2012-07-24,81.2,262.7832,186.2102,190.6168
2012-07-25,80.64,260.9709,186.2102,190.6168
2012-07-26,81.84,264.8544,186.2102,190.6168
2012-07-27,83.48,270.1618,190.2382,194.1966
2012-07-30,83.12,268.9968,190.2382,194.1966
2012-07-31,82.6,267.3139,190.2382,194.1966
2012-08-01,82.24,266.1489,190.2382,194.1966
2012-08-02,81.6,264.0777,189.9042,192.5975
2012-08-03,82.04,265.5016,190.134,193.6968
2012-08-06,81.44,263.5599,189.8204,192.1979
2012-08-08,80.8,261.4887,189.5682,190.9992
2012-08-09,81.24,262.9126,189.7155,191.6984
2012-08-10,81.84,264.8544,190.0297,193.1971
2012-08-13,81.8,264.7249,190.0088,193.0971
2012-08-14,81.2,262.7832,189.6945,191.5985
2012-08-15,81.2,262.7832,189.6945,191.5985
2012-08-16,81.8,264.7249,190.0088,193.0971
2012-08-17,81.84,264.8544,190.0297,193.1971
2012-08-21,82.16,265.89,190.1965,193.9967
2012-08-22,82.08,265.6311,190.1549,193.7968
2012-08-23,81.68,264.3366,189.9461,192.7974
2012-08-24,81.76,264.5955,189.9879,192.9972
2012-08-27,81.52,263.8188,189.8623,192.3977
2012-08-28,81.24,262.9126,189.7155,191.6984
2012-08-29,81.24,262.9126,189.7155,191.6984
2012-08-30,80.8,261.4887,189.5682,190.9992
2012-08-31,80.96,262.0065,189.5682,190.9992
2012-09-04,80.48,260.4531,189.5682,190.9992
2012-09-05,81.12,262.5243,190.0468,191.2664
2012-09-06,84.08,272.1036,192.2274,192.4803
2012-09-07,84.88,274.6926,192.8077,192.8024
2012-09-10,83.92,271.5858,192.1109,192.4156
2012-09-11,83.96,271.7152,192.14,192.4318
2012-09-12,83.88,271.4563,192.0817,192.3994
2012-09-13,85.4,276.3754,192.8077,192.8024
2012-09-14,85.72,277.411,192.8077,192.8024
2012-09-17,84.2,272.4919,192.3147,192.5288
2012-09-18,84.76,274.3042,192.7209,192.7542
2012-09-19,85.28,275.9871,192.8077,192.8024
2012-09-20,85.52,276.7638,192.8077,192.8024
2012-09-21,85.64,277.1521,192.8077,192.8024
2012-09-24,85.16,275.5987,192.8077,192.8024
2012-09-25,84.04,271.9741,192.1983,192.4642
2012-09-26,83.68,270.8091,191.9358,192.3184
2012-09-27,84.6,273.7864,192.6051,192.6899
2012-09-28,84.88,274.6926,192.8077,192.8024
2012-10-01,84.48,273.3981,192.8077,192.8024
2012-10-02,84.8,274.4337,193.9098,194.0268
2012-10-03,84.56,273.657,193.0831,193.1082
2012-10-04,84.96,274.9515,194.4616,194.6402
2012-10-05,84.6,273.7864,193.2208,193.2612
2012-10-08,84.32,272.8803,192.8077,192.8024
2012-10-09,84.08,272.1036,192.8077,192.8024
2012-10-10,84.12,272.233,192.8077,192.8024
2012-10-11,84.2,272.4919,192.8077,192.8024
2012-10-12,84.76,274.3042,193.7719,193.8736
2012-10-16,86.44,279.7411,199.5909,200.3511
2012-10-17,87.2,282.2006,202.2422,203.3096
2012-10-18,88.04,284.9191,205.1864,206.5997
2012-10-19,88.16,285.3074,205.6081,207.0714
2012-10-22,88.32,285.8252,206.1709,207.7011
2012-10-23,88.12,285.178,205.4675,206.9141
2012-10-24,87.96,284.6602,204.9054,206.2854
2012-10-25,89.24,288.8026,206.4525,208.0162
2012-10-26,88.92,287.767,206.4525,208.0162
2012-10-31,88.4,286.0841,206.4525,208.0162
2012-11-01,86.68,280.5178,206.4525,208.0162
2012-11-02,85.36,276.246,199.5134,203.257
2012-11-06,85.56,276.8932,200.5563,203.9757
2012-11-07,83.84,271.3269,195.5773,200.5337
2012-11-08,84.92,274.822,197.2293,201.6789
2012-11-09,85.08,275.3398,198.0582,202.2523
2012-11-13,84.44,273.2686,195.5773,200.5337
2012-11-14,83.84,271.3269,195.5773,200.5337
2012-11-15,83.52,270.2913,195.5773,200.5337
2012-11-16,83.24,269.3851,195.5773,200.5337
2012-11-19,84.28,272.7508,195.5773,200.5337
2012-11-20,84.72,274.1748,196.1959,200.9629
2012-11-21,84.24,272.6214,195.5773,200.5337
2012-11-23,84.32,272.8803,195.5773,200.5337
2012-11-26,83.72,270.9385,195.5773,200.5337
2012-11-27,83.24,269.3851,195.5773,200.5337
2012-11-28,83.88,271.4563,195.5773,200.5337
2012-11-29,84.6,273.7864,195.5773,200.5337
2012-11-30,84.6,273.7864,195.5773,200.5337
2012-12-03,84.84,274.5631,195.5773,200.5337
2012-12-04,85.6,277.0227,197.0492,202.5082
2012-12-05,86.28,279.2233,198.3644,204.2763
2012-12-06,87.68,283.754,201.067,207.9208
2012-12-07,87.56,283.3657,200.8356,207.6082
2012-12-10,88.24,285.5663,202.1461,209.3803
2012-12-11,88.24,285.5663,202.1461,209.3803
2012-12-12,89.04,288.1553,202.1461,209.3803
2012-12-13,88.6,286.7314,202.1461,209.3803
2012-12-14,88.04,284.9191,201.7609,208.8589
2012-12-17,88.0,284.7896,201.6838,208.7547
2012-12-18,88.52,286.4725,202.1461,209.3803
2012-12-19,88.6,286.7314,202.1461,209.3803
2012-12-20,88.8,287.3786,202.1461,209.3803
2012-12-21,89.36,289.1909,202.1461,209.3803
2012-12-24,89.08,288.2848,202.1461,209.3803
2012-12-26,88.96,287.8964,202.1461,209.3803
2012-12-27,87.8,284.1424,201.2983,208.2335
2012-12-28,88.24,285.5663,202.1461,209.3803
2013-01-02,89.36,289.1909,202.1461,209.3803
2013-01-03,90.0,291.2621,200.6414,215.637
2013-01-04,89.48,289.5793,201.3918,212.4877
2013-01-08,89.16,288.5437,202.1461,209.3803
2013-01-09,89.56,289.8382,200.8911,214.5825
2013-01-10,89.84,290.7443,200.6414,215.637
2013-01-11,89.6,289.9676,200.6414,215.637
2013-01-14,89.52,289.7087,201.1412,213.5328
2013-01-15,88.96,287.8964,202.1461,209.3803
2013-01-16,88.72,287.1197,202.1461,209.3803
2013-01-17,89.0,288.0259,202.1461,209.3803
2013-01-18,89.36,289.1909,202.1461,209.3803
2013-01-22,89.2,288.6731,202.1461,209.3803
2013-01-23,89.52,289.7087,201.1412,213.5328
2013-01-24,89.76,290.4854,200.6414,215.637
2013-01-25,90.12,291.6505,200.6414,215.637
2013-01-28,89.64,290.0971,200.6414,215.637
2013-01-29,89.84,290.7443,200.6414,215.637
2013-01-30,90.08,291.521,200.6414,215.637
2013-01-31,89.6,289.9676,200.6414,215.637
2013-02-01,90.36,292.4272,200.6414,215.637
2013-02-04,89.92,291.0032,200.9269,215.3019
2013-02-05,90.12,291.6505,200.7969,215.4543
2013-02-06,89.4,289.3204,201.2668,214.9044
2013-02-07,88.84,287.5081,201.6357,214.4746
2013-02-08,89.48,289.5793,201.2143,214.9657
2013-02-11,88.84,287.5081,201.6357,214.4746
2013-02-12,89.28,288.932,201.3456,214.8125
2013-02-13,90.16,291.7799,200.7709,215.4848
2013-02-14,89.88,290.8738,200.953,215.2714
2013-02-15,89.16,288.5437,201.4245,214.7204
2013-02-19,88.52,286.4725,201.8478,214.2282
2013-02-20,87.92,284.5307,202.2482,213.7645
2013-02-21,87.64,283.6246,202.4363,213.5473
2013-02-22,88.2,285.4369,202.0609,213.9811
2013-02-25,87.16,282.0712,202.7063,213.2363
2013-02-26,87.0,281.5534,202.7063,213.2363
2013-02-27,87.6,283.4951,202.4632,213.5163
2013-02-28,87.24,282.3301,202.7063,213.2363
2013-03-01,87.08,281.8123,202.7063,213.2363
2013-03-04,86.84,281.0356,202.302,212.7462
2013-03-05,86.32,279.3528,201.4248,211.6836
2013-03-06,86.16,278.835,201.1546,211.3564
2013-03-07,85.68,277.2816,200.3432,210.3743
2013-03-08,85.84,277.7994,200.6138,210.7017
2013-03-11,86.08,278.5761,201.0194,211.1928
2013-03-12,85.96,278.1877,200.8166,210.9473
2013-03-13,85.64,277.1521,200.2755,210.2924
2013-03-14,85.72,277.411,200.4108,210.4561
2013-03-15,85.24,275.8576,199.5982,209.4731
2013-03-18,84.64,273.9159,198.5807,208.2431
2013-03-19,83.64,270.6796,196.8805,206.1898
2013-03-20,83.08,268.8673,196.5397,205.7787
2013-03-21,83.0,268.6084,196.5397,205.7787
2013-03-22,83.04,268.7379,196.5397,205.7787
2013-03-26,83.16,269.1262,196.5397,205.7787
2013-03-27,83.44,270.0324,196.5397,205.7787
2013-04-01,83.56,270.4207,196.5397,205.7787
2013-04-02,83.56,270.4207,196.5397,205.7787
2013-04-03,82.16,265.89,190.1386,200.8792
2013-04-04,81.96,265.2427,189.2326,200.1822
2013-04-05,82.28,266.2783,190.6832,201.2978
2013-04-08,82.28,266.2783,190.6832,201.2978
2013-04-09,82.72,267.7023,192.6866,202.8348
2013-04-10,83.0,268.6084,193.9668,203.8147
2013-04-11,83.28,269.5146,195.2512,204.796
2013-04-12,82.04,265.5016,189.5947,200.4609
2013-04-15,80.32,259.9353,184.3769,196.4308
2013-04-16,80.68,261.1003,184.3769,196.4308
2013-04-17,79.08,255.9223,184.3769,196.4308
2013-04-18,79.56,257.4757,184.3769,196.4308
2013-04-19,80.44,260.3236,184.3769,196.4308
2013-04-22,80.44,260.3236,184.3769,196.4308
2013-04-23,80.8,261.4887,184.3769,196.4308
2013-04-24,81.0,262.1359,184.9134,196.8466
2013-04-25,81.48,263.6893,187.0669,198.5123
2013-04-26,80.68,261.1003,184.3769,196.4308
2013-04-29,80.92,261.877,184.5557,196.5693
2013-04-30,80.88,261.7476,184.3769,196.4308
2013-05-02,80.28,259.8058,184.3769,196.4308
2013-05-03,81.0,262.1359,184.3769,196.4308
2013-05-06,80.84,261.6181,184.3769,196.4308
2013-05-07,80.88,261.7476,184.3769,196.4308
2013-05-08,80.12,259.288,184.4449,196.3318
2013-05-09,79.84,258.3819,184.5643,196.1583
2013-05-10,78.84,255.1456,184.9946,195.535
2013-05-14,79.28,256.5696,184.8044,195.81
2013-05-15,79.24,256.4401,184.8217,195.785
2013-05-16,79.76,258.123,184.5984,196.1087
2013-05-17,79.64,257.7346,184.6498,196.0341
2013-05-20,79.32,256.699,184.7872,195.8349
2013-05-21,78.48,253.9806,185.1511,195.3091
2013-05-22,78.56,254.2395,185.1162,195.3594
2013-05-23,78.6,254.3689,185.0988,195.3845
2013-05-24,78.12,252.8155,185.3084,195.0825
2013-05-28,78.44,253.8511,185.1685,195.284
2013-05-29,78.12,252.8155,185.3084,195.0825
2013-05-30,78.2,253.0744,185.2734,195.1329
2013-05-31,75.64,244.7896,186.4163,193.4996
2013-06-04,76.84,248.6731,186.4163,193.4996
2013-06-05,76.12,246.343,185.278,192.1219
2013-06-06,76.4,247.2492,185.7212,192.658
2013-06-07,76.52,247.6375,185.9109,192.8877
2013-06-11,75.08,242.9774,183.6272,190.1262
2013-06-12,74.72,241.8123,183.0539,189.4339
2013-06-13,75.52,244.4013,184.3266,190.9713
2013-06-14,75.84,245.4369,184.8344,191.5852
2013-06-17,76.08,246.2136,185.2147,192.0452
2013-06-18,75.4,244.0129,184.136,190.741
2013-06-19,75.4,244.0129,184.136,190.741
2013-06-20,72.0,233.0097,180.8792,186.8111
2013-06-21,72.64,235.0809,180.8792,186.8111
2013-06-24,70.48,228.0906,180.8792,186.8111
2013-06-25,71.16,230.2913,180.8792,186.8111
2013-06-26,72.04,233.1392,180.8792,186.8111
2013-06-27,72.4,234.3042,180.8792,186.8111
2013-06-28,73.36,237.411,180.8792,186.8111
2013-07-02,72.96,236.1165,180.8792,186.8111
2013-07-03,72.64,235.0809,180.8792,186.8111
2013-07-05,71.8,232.3625,180.8792,186.8111
2013-07-08,72.12,233.3981,180.8792,186.8111
2013-07-09,71.88,232.6214,180.8792,186.8111
2013-07-10,70.8,229.1262,180.8792,186.8111
2013-07-11,73.08,236.5049,180.9877,187.0033
2013-07-12,73.76,238.7055,181.6,188.0907
2013-07-15,76.52,247.6375,184.0494,192.4663
2013-07-16,77.44,250.6149,184.8533,193.9116
2013-07-17,78.72,254.7573,185.7548,195.5378
2013-07-18,78.4,253.7217,185.6858,195.413
2013-07-19,79.0,255.6634,185.7548,195.5378
2013-07-22,78.76,254.8867,185.7548,195.5378
2013-07-23,79.32,256.699,185.7548,195.5378
2013-07-24,79.12,256.0518,185.7548,195.5378
2013-07-25,79.72,257.9935,185.7548,195.5378
2013-07-26,79.4,256.9579,185.7548,195.5378
2013-07-29,78.84,255.1456,185.7548,195.5378
2013-07-30,78.84,255.1456,185.7548,195.5378
2013-07-31,78.48,253.9806,185.7548,195.5378
2013-08-01,79.92,258.6408,185.7548,195.5378
2013-08-02,81.28,263.0421,185.7548,195.5378
2013-08-05,81.0,262.1359,185.7548,195.5378
2013-08-06,81.2,262.7832,185.7548,195.5378
2013-08-08,81.44,263.5599,185.7548,195.5378
2013-08-09,81.24,262.9126,185.7548,195.5378
2013-08-12,81.64,264.2071,185.7548,195.5378
2013-08-13,82.0,265.3722,185.7548,195.5378
2013-08-14,82.32,266.4078,185.7548,195.5378
2013-08-15,81.32,263.1715,185.7548,195.5378
2013-08-16,80.0,258.8997,185.7548,195.5378
2013-08-20,79.32,256.699,188.9848,199.3284
2013-08-21,78.56,254.2395,193.1931,204.2782
2013-08-22,79.12,256.0518,190.0793,200.6146
2013-08-23,78.92,255.4045,191.1831,201.9125
2013-08-26,78.32,253.4628,193.1931,204.2782
2013-08-27,77.68,251.3916,193.1931,204.2782
2013-08-28,78.84,255.1456,191.6271,202.4349
2013-08-29,78.6,254.3689,192.9683,204.0134
2013-08-30,78.56,254.2395,193.1931,204.2782
2013-09-03,78.68,254.6278,193.1931,204.2782
2013-09-04,79.6,257.6052,193.1394,205.261
2013-09-05,79.6,257.6052,193.1394,205.261
2013-09-06,79.8,258.2524,193.1278,205.4738
2013-09-09,80.28,259.8058,193.1001,205.9831
