fecha,colcap_puntos,colcap_base100,fuente
2012-05-24,1720.080000,194.058914,BanRep_serie_6_BVC
2012-05-25,1713.330000,193.297381,BanRep_serie_6_BVC
2012-05-28,1701.090000,191.916468,BanRep_serie_6_BVC
2012-05-29,1712.030000,193.150716,BanRep_serie_6_BVC
2012-05-30,1693.060000,191.010526,BanRep_serie_6_BVC
2012-05-31,1726.550000,194.788858,BanRep_serie_6_BVC
2012-06-01,1680.440000,189.586741,BanRep_serie_6_BVC
2012-06-04,1664.040000,187.736498,BanRep_serie_6_BVC
2012-06-05,1660.650000,187.354040,BanRep_serie_6_BVC
2012-06-06,1673.340000,188.785722,BanRep_serie_6_BVC
2012-06-07,1676.440000,189.135463,BanRep_serie_6_BVC
2012-06-08,1672.840000,188.729312,BanRep_serie_6_BVC
2012-06-12,1656.570000,186.893735,BanRep_serie_6_BVC
2012-06-13,1653.020000,186.493225,BanRep_serie_6_BVC
2012-06-14,1665.180000,187.865113,BanRep_serie_6_BVC
2012-06-15,1649.500000,186.096100,BanRep_serie_6_BVC
2012-06-19,1676.530000,189.145616,BanRep_serie_6_BVC
2012-06-20,1686.600000,190.281711,BanRep_serie_6_BVC
2012-06-21,1638.930000,184.903596,BanRep_serie_6_BVC
2012-06-22,1633.510000,184.292113,BanRep_serie_6_BVC
2012-06-25,1593.970000,179.831222,BanRep_serie_6_BVC
2012-06-26,1595.320000,179.983528,BanRep_serie_6_BVC
2012-06-27,1626.870000,183.542990,BanRep_serie_6_BVC
2012-06-28,1610.490000,181.695003,BanRep_serie_6_BVC
2012-06-29,1640.010000,185.025441,BanRep_serie_6_BVC
2012-07-03,1669.720000,188.377314,BanRep_serie_6_BVC
2012-07-04,1666.750000,188.042240,BanRep_serie_6_BVC
2012-07-05,1673.300000,188.781209,BanRep_serie_6_BVC
2012-07-06,1667.440000,188.120085,BanRep_serie_6_BVC
2012-07-09,1660.330000,187.317937,BanRep_serie_6_BVC
2012-07-10,1654.130000,186.618455,BanRep_serie_6_BVC
2012-07-11,1666.080000,187.966650,BanRep_serie_6_BVC
2012-07-12,1644.650000,185.548924,BanRep_serie_6_BVC
2012-07-13,1657.840000,187.037016,BanRep_serie_6_BVC
2012-07-16,1655.100000,186.727890,BanRep_serie_6_BVC
2012-07-17,1660.460000,187.332604,BanRep_serie_6_BVC
2012-07-18,1665.540000,187.905728,BanRep_serie_6_BVC
2012-07-19,1671.020000,188.523980,BanRep_serie_6_BVC
2012-07-23,1658.120000,187.068606,BanRep_serie_6_BVC
2012-07-24,1658.800000,187.145323,BanRep_serie_6_BVC
2012-07-25,1642.760000,185.335695,BanRep_serie_6_BVC
2012-07-26,1650.020000,186.154766,BanRep_serie_6_BVC
2012-07-27,1684.970000,190.097815,BanRep_serie_6_BVC
2012-07-30,1683.090000,189.885714,BanRep_serie_6_BVC
2012-07-31,1673.870000,188.845516,BanRep_serie_6_BVC
2012-08-01,1668.160000,188.201315,BanRep_serie_6_BVC
2012-08-02,1651.660000,186.339790,BanRep_serie_6_BVC
2012-08-03,1644.620000,185.545540,BanRep_serie_6_BVC
2012-08-06,1638.690000,184.876519,BanRep_serie_6_BVC
2012-08-08,1612.620000,181.935309,BanRep_serie_6_BVC
2012-08-09,1652.220000,186.402969,BanRep_serie_6_BVC
2012-08-10,1661.680000,187.470244,BanRep_serie_6_BVC
2012-08-13,1656.320000,186.865530,BanRep_serie_6_BVC
2012-08-14,1667.120000,188.083983,BanRep_serie_6_BVC
2012-08-15,1678.450000,189.362230,BanRep_serie_6_BVC
2012-08-16,1684.470000,190.041405,BanRep_serie_6_BVC
2012-08-17,1686.750000,190.298634,BanRep_serie_6_BVC
2012-08-21,1673.750000,188.831978,BanRep_serie_6_BVC
2012-08-22,1677.780000,189.286641,BanRep_serie_6_BVC
2012-08-23,1679.000000,189.424281,BanRep_serie_6_BVC
2012-08-24,1672.590000,188.701107,BanRep_serie_6_BVC
2012-08-27,1675.660000,189.047463,BanRep_serie_6_BVC
2012-08-28,1683.200000,189.898124,BanRep_serie_6_BVC
2012-08-29,1675.200000,188.995566,BanRep_serie_6_BVC
2012-08-30,1667.960000,188.178752,BanRep_serie_6_BVC
2012-08-31,1668.500000,188.239674,BanRep_serie_6_BVC
2012-09-03,1667.100000,188.081727,BanRep_serie_6_BVC
2012-09-04,1655.200000,186.739172,BanRep_serie_6_BVC
2012-09-05,1650.160000,186.170561,BanRep_serie_6_BVC
2012-09-06,1680.960000,189.645408,BanRep_serie_6_BVC
2012-09-07,1689.540000,190.613401,BanRep_serie_6_BVC
2012-09-10,1683.060000,189.882329,BanRep_serie_6_BVC
2012-09-11,1685.200000,190.123763,BanRep_serie_6_BVC
2012-09-12,1683.190000,189.896996,BanRep_serie_6_BVC
2012-09-13,1695.770000,191.316267,BanRep_serie_6_BVC
2012-09-14,1708.520000,192.754719,BanRep_serie_6_BVC
2012-09-17,1681.370000,189.691664,BanRep_serie_6_BVC
2012-09-18,1688.660000,190.514119,BanRep_serie_6_BVC
2012-09-19,1705.100000,192.368875,BanRep_serie_6_BVC
2012-09-20,1703.790000,192.221081,BanRep_serie_6_BVC
2012-09-21,1709.380000,192.851744,BanRep_serie_6_BVC
2012-09-24,1696.130000,191.356883,BanRep_serie_6_BVC
2012-09-25,1686.100000,190.225301,BanRep_serie_6_BVC
2012-09-26,1683.520000,189.934226,BanRep_serie_6_BVC
2012-09-27,1695.750000,191.314011,BanRep_serie_6_BVC
2012-09-28,1681.080000,189.658946,BanRep_serie_6_BVC
2012-10-01,1683.400000,189.920688,BanRep_serie_6_BVC
2012-10-02,1695.460000,191.281293,BanRep_serie_6_BVC
2012-10-03,1692.750000,190.975552,BanRep_serie_6_BVC
2012-10-04,1703.700000,192.210928,BanRep_serie_6_BVC
2012-10-05,1704.620000,192.314722,BanRep_serie_6_BVC
2012-10-08,1702.030000,192.022519,BanRep_serie_6_BVC
2012-10-09,1695.890000,191.329806,BanRep_serie_6_BVC
2012-10-10,1698.160000,191.585907,BanRep_serie_6_BVC
2012-10-11,1700.280000,191.825084,BanRep_serie_6_BVC
2012-10-12,1706.500000,192.526823,BanRep_serie_6_BVC
2012-10-16,1721.620000,194.232657,BanRep_serie_6_BVC
2012-10-17,1753.630000,197.844015,BanRep_serie_6_BVC
2012-10-18,1775.300000,200.288818,BanRep_serie_6_BVC
2012-10-19,1780.110000,200.831481,BanRep_serie_6_BVC
2012-10-22,1795.740000,202.594853,BanRep_serie_6_BVC
2012-10-23,1790.490000,202.002550,BanRep_serie_6_BVC
2012-10-24,1795.580000,202.576802,BanRep_serie_6_BVC
2012-10-25,1832.140000,206.701490,BanRep_serie_6_BVC
2012-10-26,1830.060000,206.466825,BanRep_serie_6_BVC
2012-10-29,1835.820000,207.116667,BanRep_serie_6_BVC
2012-10-30,1813.400000,204.587249,BanRep_serie_6_BVC
2012-10-31,1809.930000,204.195765,BanRep_serie_6_BVC
2012-11-01,1771.460000,199.855591,BanRep_serie_6_BVC
2012-11-02,1754.390000,197.929758,BanRep_serie_6_BVC
2012-11-06,1732.640000,195.475930,BanRep_serie_6_BVC
2012-11-07,1699.730000,191.763033,BanRep_serie_6_BVC
2012-11-08,1739.430000,196.241976,BanRep_serie_6_BVC
2012-11-09,1747.730000,197.178379,BanRep_serie_6_BVC
2012-11-13,1737.210000,195.991516,BanRep_serie_6_BVC
2012-11-14,1728.710000,195.032548,BanRep_serie_6_BVC
2012-11-15,1740.010000,196.307411,BanRep_serie_6_BVC
2012-11-16,1738.390000,196.124643,BanRep_serie_6_BVC
2012-11-19,1748.170000,197.228020,BanRep_serie_6_BVC
2012-11-20,1752.210000,197.683812,BanRep_serie_6_BVC
2012-11-21,1744.350000,196.797049,BanRep_serie_6_BVC
2012-11-22,1739.910000,196.296129,BanRep_serie_6_BVC
2012-11-23,1746.280000,197.014791,BanRep_serie_6_BVC
2012-11-26,1737.340000,196.006183,BanRep_serie_6_BVC
2012-11-27,1733.540000,195.577468,BanRep_serie_6_BVC
2012-11-28,1735.310000,195.777159,BanRep_serie_6_BVC
2012-11-29,1744.200000,196.780126,BanRep_serie_6_BVC
2012-11-30,1754.750000,197.970374,BanRep_serie_6_BVC
2012-12-03,1761.230000,198.701445,BanRep_serie_6_BVC
2012-12-04,1777.560000,200.543791,BanRep_serie_6_BVC
2012-12-05,1796.540000,202.685109,BanRep_serie_6_BVC
2012-12-06,1797.960000,202.845313,BanRep_serie_6_BVC
2012-12-07,1795.670000,202.586956,BanRep_serie_6_BVC
2012-12-10,1801.070000,203.196182,BanRep_serie_6_BVC
2012-12-11,1809.280000,204.122432,BanRep_serie_6_BVC
2012-12-12,1820.160000,205.349910,BanRep_serie_6_BVC
2012-12-13,1809.080000,204.099868,BanRep_serie_6_BVC
2012-12-14,1804.740000,203.610230,BanRep_serie_6_BVC
2012-12-17,1804.270000,203.557205,BanRep_serie_6_BVC
2012-12-18,1809.560000,204.154021,BanRep_serie_6_BVC
2012-12-19,1813.100000,204.553403,BanRep_serie_6_BVC
2012-12-20,1811.520000,204.375148,BanRep_serie_6_BVC
2012-12-21,1808.260000,204.007356,BanRep_serie_6_BVC
2012-12-24,1824.110000,205.795548,BanRep_serie_6_BVC
2012-12-26,1817.990000,205.105092,BanRep_serie_6_BVC
2012-12-27,1823.540000,205.731241,BanRep_serie_6_BVC
2012-12-28,1823.230000,205.696267,BanRep_serie_6_BVC
2013-01-02,1828.670000,206.310006,BanRep_serie_6_BVC
2013-01-03,1832.310000,206.720670,BanRep_serie_6_BVC
2013-01-04,1830.020000,206.462313,BanRep_serie_6_BVC
2013-01-08,1832.040000,206.690208,BanRep_serie_6_BVC
2013-01-09,1844.330000,208.076763,BanRep_serie_6_BVC
2013-01-10,1837.770000,207.336665,BanRep_serie_6_BVC
2013-01-11,1837.010000,207.250922,BanRep_serie_6_BVC
2013-01-14,1833.950000,206.905694,BanRep_serie_6_BVC
2013-01-15,1832.450000,206.736464,BanRep_serie_6_BVC
2013-01-16,1834.610000,206.980155,BanRep_serie_6_BVC
2013-01-17,1839.830000,207.569074,BanRep_serie_6_BVC
2013-01-18,1843.400000,207.971840,BanRep_serie_6_BVC
2013-01-21,1842.130000,207.828559,BanRep_serie_6_BVC
2013-01-22,1850.750000,208.801065,BanRep_serie_6_BVC
2013-01-23,1857.440000,209.555829,BanRep_serie_6_BVC
2013-01-24,1861.340000,209.995826,BanRep_serie_6_BVC
2013-01-25,1867.010000,210.635513,BanRep_serie_6_BVC
2013-01-28,1855.050000,209.286190,BanRep_serie_6_BVC
2013-01-29,1860.290000,209.877365,BanRep_serie_6_BVC
2013-01-30,1867.570000,210.698692,BanRep_serie_6_BVC
2013-01-31,1863.780000,210.271106,BanRep_serie_6_BVC
2013-02-01,1874.600000,211.491815,BanRep_serie_6_BVC
2013-02-04,1877.860000,211.859607,BanRep_serie_6_BVC
2013-02-05,1889.470000,213.169444,BanRep_serie_6_BVC
2013-02-06,1878.140000,211.891197,BanRep_serie_6_BVC
2013-02-07,1869.310000,210.894999,BanRep_serie_6_BVC
2013-02-08,1871.590000,211.152228,BanRep_serie_6_BVC
2013-02-11,1857.630000,209.577265,BanRep_serie_6_BVC
2013-02-12,1864.470000,210.348951,BanRep_serie_6_BVC
2013-02-13,1868.190000,210.768641,BanRep_serie_6_BVC
2013-02-14,1869.990000,210.971716,BanRep_serie_6_BVC
2013-02-15,1857.860000,209.603213,BanRep_serie_6_BVC
2013-02-18,1855.070000,209.288446,BanRep_serie_6_BVC
2013-02-19,1842.930000,207.918815,BanRep_serie_6_BVC
2013-02-20,1835.660000,207.098616,BanRep_serie_6_BVC
2013-02-21,1836.830000,207.230615,BanRep_serie_6_BVC
2013-02-22,1851.500000,208.885680,BanRep_serie_6_BVC
2013-02-25,1857.030000,209.509573,BanRep_serie_6_BVC
2013-02-26,1846.750000,208.349786,BanRep_serie_6_BVC
2013-02-27,1845.410000,208.198608,BanRep_serie_6_BVC
2013-02-28,1844.490000,208.094814,BanRep_serie_6_BVC
2013-03-01,1839.740000,207.558920,BanRep_serie_6_BVC
2013-03-04,1822.460000,205.609396,BanRep_serie_6_BVC
2013-03-05,1815.270000,204.798222,BanRep_serie_6_BVC
2013-03-06,1806.970000,203.861818,BanRep_serie_6_BVC
2013-03-07,1790.980000,202.057831,BanRep_serie_6_BVC
2013-03-08,1792.260000,202.202241,BanRep_serie_6_BVC
2013-03-11,1793.990000,202.397419,BanRep_serie_6_BVC
2013-03-12,1800.660000,203.149926,BanRep_serie_6_BVC
2013-03-13,1790.100000,201.958550,BanRep_serie_6_BVC
2013-03-14,1789.810000,201.925832,BanRep_serie_6_BVC
2013-03-15,1806.670000,203.827973,BanRep_serie_6_BVC
2013-03-18,1796.570000,202.688494,BanRep_serie_6_BVC
2013-03-19,1760.230000,198.588626,BanRep_serie_6_BVC
2013-03-20,1759.560000,198.513036,BanRep_serie_6_BVC
2013-03-21,1758.440000,198.386678,BanRep_serie_6_BVC
2013-03-22,1760.050000,198.568318,BanRep_serie_6_BVC
2013-03-26,1773.980000,200.139896,BanRep_serie_6_BVC
2013-03-27,1774.860000,200.239178,BanRep_serie_6_BVC
2013-04-01,1770.090000,199.701028,BanRep_serie_6_BVC
2013-04-02,1769.610000,199.646874,BanRep_serie_6_BVC
2013-04-03,1746.900000,197.084739,BanRep_serie_6_BVC
2013-04-04,1756.970000,198.220833,BanRep_serie_6_BVC
2013-04-05,1758.880000,198.436319,BanRep_serie_6_BVC
2013-04-08,1745.890000,196.970791,BanRep_serie_6_BVC
2013-04-09,1739.580000,196.258899,BanRep_serie_6_BVC
2013-04-10,1742.180000,196.552230,BanRep_serie_6_BVC
2013-04-11,1750.720000,197.515710,BanRep_serie_6_BVC
2013-04-12,1733.900000,195.618083,BanRep_serie_6_BVC
2013-04-15,1682.200000,189.785304,BanRep_serie_6_BVC
2013-04-16,1705.480000,192.411747,BanRep_serie_6_BVC
2013-04-17,1699.940000,191.786726,BanRep_serie_6_BVC
2013-04-18,1703.490000,192.187236,BanRep_serie_6_BVC
2013-04-19,1705.980000,192.468157,BanRep_serie_6_BVC
2013-04-22,1713.680000,193.336868,BanRep_serie_6_BVC
2013-04-23,1713.350000,193.299638,BanRep_serie_6_BVC
2013-04-24,1715.770000,193.572662,BanRep_serie_6_BVC
2013-04-25,1715.960000,193.594097,BanRep_serie_6_BVC
2013-04-26,1705.110000,192.370003,BanRep_serie_6_BVC
2013-04-29,1700.130000,191.808161,BanRep_serie_6_BVC
2013-04-30,1684.880000,190.087661,BanRep_serie_6_BVC
2013-05-02,1695.640000,191.301601,BanRep_serie_6_BVC
2013-05-03,1698.540000,191.628778,BanRep_serie_6_BVC
2013-05-06,1686.810000,190.305403,BanRep_serie_6_BVC
2013-05-07,1688.350000,190.479145,BanRep_serie_6_BVC
2013-05-08,1674.300000,188.894028,BanRep_serie_6_BVC
2013-05-09,1674.210000,188.883875,BanRep_serie_6_BVC
2013-05-10,1654.770000,186.690660,BanRep_serie_6_BVC
2013-05-14,1663.530000,187.678960,BanRep_serie_6_BVC
2013-05-15,1677.530000,189.258436,BanRep_serie_6_BVC
2013-05-16,1686.640000,190.286224,BanRep_serie_6_BVC
2013-05-17,1689.890000,190.652888,BanRep_serie_6_BVC
2013-05-20,1681.810000,189.741304,BanRep_serie_6_BVC
2013-05-21,1690.570000,190.729605,BanRep_serie_6_BVC
2013-05-22,1694.680000,191.193294,BanRep_serie_6_BVC
2013-05-23,1699.530000,191.740470,BanRep_serie_6_BVC
2013-05-24,1704.660000,192.319235,BanRep_serie_6_BVC
2013-05-27,1704.200000,192.267338,BanRep_serie_6_BVC
2013-05-28,1716.230000,193.624559,BanRep_serie_6_BVC
2013-05-29,1708.440000,192.745693,BanRep_serie_6_BVC
2013-05-30,1702.680000,192.095852,BanRep_serie_6_BVC
2013-05-31,1666.250000,187.985830,BanRep_serie_6_BVC
2013-06-04,1685.120000,190.114738,BanRep_serie_6_BVC
2013-06-05,1682.020000,189.764997,BanRep_serie_6_BVC
2013-06-06,1677.520000,189.257308,BanRep_serie_6_BVC
2013-06-07,1672.830000,188.728183,BanRep_serie_6_BVC
2013-06-11,1653.520000,186.549635,BanRep_serie_6_BVC
2013-06-12,1629.700000,183.862270,BanRep_serie_6_BVC
2013-06-13,1629.590000,183.849860,BanRep_serie_6_BVC
2013-06-14,1636.900000,184.674572,BanRep_serie_6_BVC
2013-06-17,1635.230000,184.486163,BanRep_serie_6_BVC
2013-06-18,1655.850000,186.812505,BanRep_serie_6_BVC
2013-06-19,1650.730000,186.234868,BanRep_serie_6_BVC
2013-06-20,1614.170000,182.110180,BanRep_serie_6_BVC
2013-06-21,1595.350000,179.986913,BanRep_serie_6_BVC
2013-06-24,1570.660000,177.201394,BanRep_serie_6_BVC
2013-06-25,1557.290000,175.692995,BanRep_serie_6_BVC
2013-06-26,1574.500000,177.634622,BanRep_serie_6_BVC
2013-06-27,1577.390000,177.960671,BanRep_serie_6_BVC
2013-06-28,1615.840000,182.298589,BanRep_serie_6_BVC
2013-07-02,1613.050000,181.983822,BanRep_serie_6_BVC
2013-07-03,1607.030000,181.304647,BanRep_serie_6_BVC
2013-07-04,1610.450000,181.690490,BanRep_serie_6_BVC
2013-07-05,1597.410000,180.219322,BanRep_serie_6_BVC
2013-07-08,1586.140000,178.947843,BanRep_serie_6_BVC
2013-07-09,1575.680000,177.767749,BanRep_serie_6_BVC
2013-07-10,1550.700000,174.949513,BanRep_serie_6_BVC
2013-07-11,1584.430000,178.754922,BanRep_serie_6_BVC
2013-07-12,1604.240000,180.989880,BanRep_serie_6_BVC
2013-07-15,1634.750000,184.432009,BanRep_serie_6_BVC
2013-07-16,1644.740000,185.559078,BanRep_serie_6_BVC
2013-07-17,1666.870000,188.055778,BanRep_serie_6_BVC
2013-07-18,1680.110000,189.549511,BanRep_serie_6_BVC
2013-07-19,1685.630000,190.172276,BanRep_serie_6_BVC
2013-07-22,1666.290000,187.990343,BanRep_serie_6_BVC
2013-07-23,1694.590000,191.183140,BanRep_serie_6_BVC
2013-07-24,1704.860000,192.341799,BanRep_serie_6_BVC
2013-07-25,1701.290000,191.939032,BanRep_serie_6_BVC
2013-07-26,1694.340000,191.154935,BanRep_serie_6_BVC
2013-07-29,1689.530000,190.612273,BanRep_serie_6_BVC
2013-07-30,1694.900000,191.218114,BanRep_serie_6_BVC
2013-07-31,1680.700000,189.616075,BanRep_serie_6_BVC
2013-08-01,1706.000000,192.470413,BanRep_serie_6_BVC
2013-08-02,1721.950000,194.269887,BanRep_serie_6_BVC
2013-08-05,1718.450000,193.875018,BanRep_serie_6_BVC
2013-08-06,1720.030000,194.053273,BanRep_serie_6_BVC
2013-08-08,1716.400000,193.643738,BanRep_serie_6_BVC
2013-08-09,1720.670000,194.125478,BanRep_serie_6_BVC
2013-08-12,1722.910000,194.378194,BanRep_serie_6_BVC
2013-08-13,1736.350000,195.894491,BanRep_serie_6_BVC
2013-08-14,1747.110000,197.108431,BanRep_serie_6_BVC
2013-08-15,1730.410000,195.224342,BanRep_serie_6_BVC
2013-08-16,1727.740000,194.923113,BanRep_serie_6_BVC
2013-08-20,1725.640000,194.686192,BanRep_serie_6_BVC
2013-08-21,1723.340000,194.426707,BanRep_serie_6_BVC
2013-08-22,1722.350000,194.315015,BanRep_serie_6_BVC
2013-08-23,1720.680000,194.126606,BanRep_serie_6_BVC
2013-08-26,1714.150000,193.389894,BanRep_serie_6_BVC
2013-08-27,1714.140000,193.388765,BanRep_serie_6_BVC
2013-08-28,1734.000000,195.629365,BanRep_serie_6_BVC
2013-08-29,1721.940000,194.268759,BanRep_serie_6_BVC
2013-08-30,1729.620000,195.135214,BanRep_serie_6_BVC
2013-09-02,1732.650000,195.477058,BanRep_serie_6_BVC
2013-09-03,1737.620000,196.037772,BanRep_serie_6_BVC
2013-09-04,1746.900000,197.084739,BanRep_serie_6_BVC
2013-09-05,1746.750000,197.067816,BanRep_serie_6_BVC
2013-09-06,1736.540000,195.915927,BanRep_serie_6_BVC
2013-09-09,1752.760000,197.745862,BanRep_serie_6_BVC
2013-09-10,1765.980000,199.237339,BanRep_serie_6_BVC
2013-09-11,1770.010000,199.692002,BanRep_serie_6_BVC
2013-09-12,1768.040000,199.469747,BanRep_serie_6_BVC
2013-09-13,1761.310000,198.710471,BanRep_serie_6_BVC
2013-09-16,1758.740000,198.420524,BanRep_serie_6_BVC
2013-09-17,1766.950000,199.346774,BanRep_serie_6_BVC
2013-09-18,1766.000000,199.239595,BanRep_serie_6_BVC
2013-09-19,1765.990000,199.238467,BanRep_serie_6_BVC
2013-09-20,1767.500000,199.408825,BanRep_serie_6_BVC
2013-09-23,1773.480000,200.083487,BanRep_serie_6_BVC
2013-09-24,1775.350000,200.294459,BanRep_serie_6_BVC
2013-09-25,1777.000000,200.480612,BanRep_serie_6_BVC
2013-09-26,1765.510000,199.184314,BanRep_serie_6_BVC
2013-09-27,1768.520000,199.523901,BanRep_serie_6_BVC
2013-09-30,1752.260000,197.689452,BanRep_serie_6_BVC
2013-10-01,1757.920000,198.328012,BanRep_serie_6_BVC
2013-10-02,1756.970000,198.220833,BanRep_serie_6_BVC
2013-10-03,1754.750000,197.970374,BanRep_serie_6_BVC
2013-10-04,1751.710000,197.627402,BanRep_serie_6_BVC
2013-10-07,1753.600000,197.840631,BanRep_serie_6_BVC
2013-10-08,1757.290000,198.256936,BanRep_serie_6_BVC
2013-10-09,1751.060000,197.554069,BanRep_serie_6_BVC
2013-10-10,1756.770000,198.198269,BanRep_serie_6_BVC
2013-10-11,1763.110000,198.913546,BanRep_serie_6_BVC
2013-10-15,1766.440000,199.289236,BanRep_serie_6_BVC
2013-10-16,1770.060000,199.697643,BanRep_serie_6_BVC
2013-10-17,1772.170000,199.935693,BanRep_serie_6_BVC
2013-10-18,1781.000000,200.931891,BanRep_serie_6_BVC
2013-10-21,1779.670000,200.781841,BanRep_serie_6_BVC
2013-10-22,1773.520000,200.087999,BanRep_serie_6_BVC
2013-10-23,1771.250000,199.831899,BanRep_serie_6_BVC
2013-10-24,1775.050000,200.260614,BanRep_serie_6_BVC
2013-10-25,1773.840000,200.124102,BanRep_serie_6_BVC
2013-10-28,1763.160000,198.919187,BanRep_serie_6_BVC
2013-10-29,1763.010000,198.902264,BanRep_serie_6_BVC
2013-10-30,1758.370000,198.378781,BanRep_serie_6_BVC
2013-10-31,1742.940000,196.637973,BanRep_serie_6_BVC
2013-11-01,1752.970000,197.769554,BanRep_serie_6_BVC
2013-11-05,1734.760000,195.715108,BanRep_serie_6_BVC
2013-11-06,1736.780000,195.943003,BanRep_serie_6_BVC
2013-11-07,1713.840000,193.354920,BanRep_serie_6_BVC
2013-11-08,1678.180000,189.331769,BanRep_serie_6_BVC
2013-11-12,1626.070000,183.452734,BanRep_serie_6_BVC
2013-11-13,1663.000000,187.619166,BanRep_serie_6_BVC
2013-11-14,1672.180000,188.654851,BanRep_serie_6_BVC
2013-11-15,1672.100000,188.645825,BanRep_serie_6_BVC
2013-11-18,1670.990000,188.520595,BanRep_serie_6_BVC
2013-11-19,1666.260000,187.986958,BanRep_serie_6_BVC
2013-11-20,1662.730000,187.588704,BanRep_serie_6_BVC
2013-11-21,1659.550000,187.229938,BanRep_serie_6_BVC
2013-11-22,1655.240000,186.743685,BanRep_serie_6_BVC
2013-11-25,1635.500000,184.516624,BanRep_serie_6_BVC
2013-11-26,1625.620000,183.401965,BanRep_serie_6_BVC
2013-11-27,1622.530000,183.053352,BanRep_serie_6_BVC
2013-11-28,1627.070000,183.565554,BanRep_serie_6_BVC
2013-11-29,1630.190000,183.917551,BanRep_serie_6_BVC
2013-12-02,1625.930000,183.436939,BanRep_serie_6_BVC
2013-12-03,1626.990000,183.556528,BanRep_serie_6_BVC
2013-12-04,1587.370000,179.086612,BanRep_serie_6_BVC
2013-12-05,1610.280000,181.671311,BanRep_serie_6_BVC
2013-12-06,1599.520000,180.457371,BanRep_serie_6_BVC
2013-12-09,1614.630000,182.162077,BanRep_serie_6_BVC
2013-12-10,1624.000000,183.219197,BanRep_serie_6_BVC
2013-12-11,1630.840000,183.990884,BanRep_serie_6_BVC
2013-12-12,1646.730000,185.783589,BanRep_serie_6_BVC
2013-12-13,1638.200000,184.821237,BanRep_serie_6_BVC
2013-12-16,1606.980000,181.299006,BanRep_serie_6_BVC
2013-12-17,1616.450000,182.367409,BanRep_serie_6_BVC
2013-12-18,1600.130000,180.526191,BanRep_serie_6_BVC
2013-12-19,1607.440000,181.350903,BanRep_serie_6_BVC
2013-12-20,1630.430000,183.944628,BanRep_serie_6_BVC
2013-12-23,1602.600000,180.804856,BanRep_serie_6_BVC
2013-12-24,1613.810000,182.069565,BanRep_serie_6_BVC
2013-12-26,1602.720000,180.818394,BanRep_serie_6_BVC
2013-12-27,1601.500000,180.680754,BanRep_serie_6_BVC
2013-12-30,1606.330000,181.225673,BanRep_serie_6_BVC
2014-01-02,1611.770000,181.839412,BanRep_serie_6_BVC
2014-01-03,1601.290000,180.657062,BanRep_serie_6_BVC
2014-01-07,1575.610000,177.759852,BanRep_serie_6_BVC
2014-01-08,1566.280000,176.707244,BanRep_serie_6_BVC
2014-01-09,1563.400000,176.382323,BanRep_serie_6_BVC
2014-01-10,1542.070000,173.975879,BanRep_serie_6_BVC
2014-01-13,1539.480000,173.683676,BanRep_serie_6_BVC
2014-01-14,1542.300000,174.001828,BanRep_serie_6_BVC
2014-01-15,1548.290000,174.677618,BanRep_serie_6_BVC
2014-01-16,1535.340000,173.216603,BanRep_serie_6_BVC
2014-01-17,1536.080000,173.300089,BanRep_serie_6_BVC
2014-01-20,1537.990000,173.515575,BanRep_serie_6_BVC
2014-01-21,1533.290000,172.985322,BanRep_serie_6_BVC
2014-01-22,1541.940000,173.961213,BanRep_serie_6_BVC
2014-01-23,1516.200000,171.057233,BanRep_serie_6_BVC
2014-01-24,1494.770000,168.639507,BanRep_serie_6_BVC
2014-01-27,1473.270000,166.213884,BanRep_serie_6_BVC
2014-01-28,1461.000000,164.829586,BanRep_serie_6_BVC
2014-01-29,1452.680000,163.890926,BanRep_serie_6_BVC
2014-01-30,1453.560000,163.990207,BanRep_serie_6_BVC
2014-01-31,1460.040000,164.721279,BanRep_serie_6_BVC
2014-02-03,1448.560000,163.426109,BanRep_serie_6_BVC
2014-02-04,1451.760000,163.787132,BanRep_serie_6_BVC
2014-02-05,1465.760000,165.366608,BanRep_serie_6_BVC
2014-02-06,1487.610000,167.831718,BanRep_serie_6_BVC
2014-02-07,1499.570000,169.181042,BanRep_serie_6_BVC
2014-02-10,1484.520000,167.483105,BanRep_serie_6_BVC
2014-02-11,1497.940000,168.997146,BanRep_serie_6_BVC
2014-02-12,1515.400000,170.966978,BanRep_serie_6_BVC
2014-02-13,1520.230000,171.511897,BanRep_serie_6_BVC
2014-02-14,1527.350000,172.315173,BanRep_serie_6_BVC
2014-02-17,1524.790000,172.026355,BanRep_serie_6_BVC
2014-02-18,1534.930000,173.170346,BanRep_serie_6_BVC
2014-02-19,1546.070000,174.427158,BanRep_serie_6_BVC
2014-02-20,1525.210000,172.073739,BanRep_serie_6_BVC
2014-02-21,1520.600000,171.553640,BanRep_serie_6_BVC
2014-02-24,1535.110000,173.190654,BanRep_serie_6_BVC
2014-02-25,1501.400000,169.387502,BanRep_serie_6_BVC
2014-02-26,1488.440000,167.925358,BanRep_serie_6_BVC
2014-02-27,1495.010000,168.666584,BanRep_serie_6_BVC
2014-02-28,1520.740000,171.569435,BanRep_serie_6_BVC
2014-03-03,1504.110000,169.693243,BanRep_serie_6_BVC
2014-03-04,1539.330000,173.666753,BanRep_serie_6_BVC
2014-03-05,1563.410000,176.383452,BanRep_serie_6_BVC
2014-03-06,1588.910000,179.260354,BanRep_serie_6_BVC
