fecha,icolcap_real
2024-04-12,26.4
2024-04-15,25.69
2024-04-16,25.49
2024-04-17,25.25
2024-04-18,24.69
2024-04-19,25.030001
2024-04-22,25.28
2024-04-23,25.46
2024-04-24,25.1
2024-04-25,25.1
2024-04-26,25.53
2024-04-29,26.21
2024-04-30,25.59
2024-05-02,25.83
2024-05-03,25.82
2024-05-06,26.32
2024-05-07,26.09
2024-05-08,26.049999
2024-05-09,26.24
2024-05-10,26.46
2024-05-14,27.040001
2024-05-15,27.23
2024-05-16,27.28
2024-05-17,27.55
2024-05-20,27.74
2024-05-21,27.87
2024-05-22,27.1
2024-05-23,26.95
2024-05-24,26.88
2024-05-28,26.96
2024-05-29,26.59
2024-05-30,26.8
2024-05-31,26.7
2024-06-04,26.44
2024-06-05,26.45
2024-06-06,26.35
2024-06-07,26.27
2024-06-11,25.71
2024-06-12,25.42
2024-06-13,24.82
2024-06-14,24.57
2024-06-17,24.49
2024-06-18,24.93
2024-06-20,24.6
2024-06-21,24.51
2024-06-24,25.17
2024-06-25,24.9
2024-06-26,24.98
2024-06-27,24.55
2024-06-28,24.62
2024-07-02,24.76
2024-07-03,24.9
2024-07-05,25.040001
2024-07-08,25.040001
2024-07-09,25.059999
2024-07-10,25.46
2024-07-11,25.54
2024-07-12,25.86
2024-07-15,25.74
2024-07-16,25.43
2024-07-17,25.33
2024-07-18,24.84
2024-07-19,24.91
2024-07-22,25.18
2024-07-23,25.13
2024-07-24,24.59
2024-07-25,24.75
2024-07-26,24.75
2024-07-29,24.4
2024-07-30,24.31
2024-07-31,24.72
2024-08-01,23.98
2024-08-02,23.45
2024-08-05,22.98
2024-08-06,23.13
2024-08-08,23.72
2024-08-09,23.89
2024-08-12,24.27
2024-08-13,24.72
2024-08-14,24.91
2024-08-15,25.030001
2024-08-16,24.73
2024-08-20,24.78
2024-08-21,24.7
2024-08-22,24.45
2024-08-23,24.6
2024-08-26,24.75
2024-08-27,24.58
2024-08-28,24.19
2024-08-29,23.99
2024-08-30,23.74
2024-09-03,23.49
2024-09-04,23.55
2024-09-05,23.5
2024-09-06,23.29
2024-09-09,22.91
2024-09-10,22.47
2024-09-11,22.63
2024-09-12,23.049999
2024-09-13,23.39
2024-09-16,23.11
2024-09-17,23.13
2024-09-18,23.17
2024-09-19,23.3
2024-09-20,23.22
2024-09-23,23.44
2024-09-24,23.74
2024-09-25,23.45
2024-09-26,23.83
2024-09-27,23.63
2024-09-30,23.49
2024-10-01,23.54
2024-10-02,23.43
2024-10-03,23.43
2024-10-04,23.48
2024-10-07,23.52
2024-10-08,23.43
2024-10-09,23.49
2024-10-10,23.52
2024-10-11,23.66
2024-10-15,23.66
2024-10-16,23.39
2024-10-17,23.63
2024-10-18,23.97
2024-10-21,23.98
2024-10-22,23.89
2024-10-23,23.21
2024-10-24,23.21
2024-10-25,23.41
2024-10-28,23.24
2024-10-29,23.01
2024-10-30,22.91
2024-10-31,22.91
2024-11-01,22.78
2024-11-05,23.01
2024-11-06,23.08
2024-11-07,23.44
2024-11-08,23.14
2024-11-12,22.82
2024-11-13,22.4
2024-11-14,22.65
2024-11-15,22.88
2024-11-18,23.34
2024-11-19,23.36
2024-11-20,23.52
2024-11-21,23.7
2024-11-22,23.7
2024-11-25,24.08
2024-11-26,23.86
2024-11-27,24.040001
2024-11-29,23.9
2024-12-02,23.88
2024-12-03,24.0
2024-12-04,23.93
2024-12-05,24.22
2024-12-06,24.030001
2024-12-09,24.21
2024-12-10,24.17
2024-12-11,24.42
2024-12-12,24.3
2024-12-13,24.18
2024-12-16,24.07
2024-12-17,24.030001
2024-12-18,23.49
2024-12-19,23.36
2024-12-20,23.44
2024-12-23,23.29
2024-12-24,23.76
2024-12-26,23.67
2024-12-27,23.64
2024-12-30,22.6
2025-01-02,23.28
2025-01-03,23.42
2025-01-07,23.85
2025-01-08,23.85
2025-01-10,23.59
2025-01-13,23.65
2025-01-14,23.77
2025-01-15,23.9
2025-01-16,23.63
2025-01-17,23.73
2025-01-21,23.85
2025-01-22,23.93
2025-01-23,24.33
2025-01-24,24.6
2025-01-27,24.69
2025-01-28,25.049999
2025-01-29,25.75
2025-01-30,26.18
2025-01-31,25.64
2025-02-03,25.58
2025-02-04,25.89
2025-02-05,25.79
2025-02-06,26.17
2025-02-07,26.19
2025-02-10,26.26
2025-02-11,26.35
2025-02-12,26.11
2025-02-13,26.34
2025-02-14,26.6
2025-02-18,27.049999
2025-02-19,27.49
2025-02-20,28.07
2025-02-21,27.74
2025-02-24,27.94
2025-02-25,27.86
2025-02-26,27.82
2025-02-27,27.4
2025-02-28,27.21
2025-03-03,26.7
2025-03-04,26.39
2025-03-05,26.98
2025-03-06,27.030001
2025-03-07,27.21
2025-03-10,26.43
2025-03-11,26.66
2025-03-12,27.08
2025-03-13,27.01
2025-03-14,27.58
2025-03-17,28.049999
2025-03-18,27.56
2025-03-19,27.43
2025-03-20,27.18
2025-03-21,27.18
2025-03-25,27.7
2025-03-26,27.64
2025-03-27,27.47
2025-03-28,27.030001
2025-03-31,27.5
2025-04-01,28.049999
2025-04-02,28.29
2025-04-03,28.040001
2025-04-04,26.37
2025-04-07,25.63
2025-04-08,24.56
2025-04-09,26.15
2025-04-10,24.89
2025-04-11,25.62
2025-04-14,25.95
2025-04-15,25.87
2025-04-16,26.46
2025-04-21,26.6
2025-04-22,26.99
2025-04-23,26.73
2025-04-24,27.22
2025-04-25,27.41
2025-04-28,27.5
2025-04-29,27.66
2025-04-30,27.25
2025-05-02,27.59
2025-05-05,27.5
2025-05-06,27.68
2025-05-07,27.8
2025-05-08,28.37
2025-05-09,28.49
2025-05-12,28.63
2025-05-13,29.28
2025-05-14,29.3
2025-05-15,29.040001
2025-05-16,29.14
2025-05-19,29.1
2025-05-20,29.29
2025-05-21,29.02
2025-05-22,28.91
2025-05-23,29.22
2025-05-27,29.3
2025-05-28,29.37
2025-05-29,29.38
2025-05-30,28.93
2025-06-03,29.55
2025-06-04,29.69
2025-06-05,29.79
2025-06-06,29.85
2025-06-09,29.45
2025-06-10,29.11
2025-06-11,29.49
2025-06-12,29.45
2025-06-13,29.42
2025-06-16,29.43
2025-06-17,29.3
2025-06-18,29.57
2025-06-20,29.41
2025-06-24,29.44
2025-06-25,29.72
2025-06-26,30.01
2025-06-27,28.77
2025-07-01,29.26
2025-07-02,29.63
2025-07-03,29.91
2025-07-07,29.23
2025-07-08,29.25
2025-07-09,29.040001
2025-07-10,29.14
2025-07-11,29.18
2025-07-14,29.15
2025-07-15,29.2
2025-07-16,29.22
2025-07-17,29.88
2025-07-18,29.99
2025-07-21,29.79
2025-07-22,29.5
2025-07-23,29.72
2025-07-24,29.3
2025-07-25,28.9526
2025-07-28,29.049999
2025-07-29,29.457
2025-07-30,29.25
2025-07-31,29.0847
2025-08-01,29.24
2025-08-04,29.72
2025-08-05,29.94
2025-08-06,30.3
2025-08-08,30.7
2025-08-11,31.049999
2025-08-12,31.15
2025-08-13,31.26
2025-08-14,31.13
2025-08-15,31.35
2025-08-19,31.38
2025-08-20,31.44
2025-08-21,31.4
2025-08-22,31.86
2025-08-25,31.76
2025-08-26,31.78
2025-08-27,31.81
2025-08-28,31.87
2025-08-29,31.98
2025-09-02,31.96
2025-09-03,31.9
2025-09-04,32.32
2025-09-05,32.59
2025-09-08,32.78
2025-09-09,32.74
2025-09-10,32.83
2025-09-11,32.98
2025-09-12,32.57
2025-09-15,32.69
2025-09-16,32.81
2025-09-17,32.62
2025-09-18,32.42
2025-09-19,32.89
2025-09-22,33.35
2025-09-23,33.5241
2025-09-24,33.37
2025-09-25,33.099998
2025-09-26,33.060001
2025-09-29,32.69
2025-09-30,32.83
2025-10-01,32.82
2025-10-02,32.71
2025-10-03,32.8
2025-10-06,33.15
2025-10-07,32.85
2025-10-08,32.99
2025-10-09,33.13
2025-10-10,32.43
2025-10-14,33.099998
2025-10-15,33.21
2025-10-16,33.62
2025-10-17,33.81
2025-10-20,33.41
2025-10-21,32.99
2025-10-22,33.21
2025-10-23,33.8
2025-10-27,34.7
2025-10-28,34.65
2025-10-29,34.79
2025-10-30,35.166
2025-10-31,35.17
2025-11-04,35.325
2025-11-05,36.09
2025-11-06,36.67
2025-11-07,37.12
2025-11-10,37.42
2025-11-11,37.73
2025-11-12,37.93
2025-11-13,37.18
2025-11-14,36.84
2025-11-18,37.14
2025-11-19,37.09
2025-11-20,36.36
2025-11-21,35.57
2025-11-24,35.93
2025-11-25,36.080002
2025-11-26,36.79
2025-11-28,37.26
2025-12-01,37.0
2025-12-02,37.281
2025-12-03,37.4933
2025-12-04,37.82
2025-12-05,37.049999
2025-12-09,37.27
2025-12-10,37.37
2025-12-11,37.46
2025-12-12,37.77
2025-12-15,37.52
2025-12-16,36.87
2025-12-17,36.37
2025-12-18,36.55
2025-12-19,36.89
2025-12-22,37.11
2025-12-23,37.8
2025-12-24,38.4
2025-12-26,38.37
2025-12-29,38.49
2025-12-30,35.92
2026-01-02,35.32
2026-01-05,37.099998
2026-01-06,37.59
2026-01-07,37.13
2026-01-08,37.86
2026-01-09,37.95
2026-01-13,38.87
2026-01-14,39.07
2026-01-15,39.4
2026-01-16,40.24
2026-01-20,41.24
2026-01-21,42.15
2026-01-22,42.17
2026-01-23,42.91
2026-01-26,43.09
2026-01-27,43.62
2026-01-28,43.14
2026-01-29,43.21
2026-01-30,41.96
2026-02-02,41.96
2026-02-03,42.12
2026-02-04,41.25
2026-02-05,39.88
2026-02-06,41.080002
2026-02-09,41.81
2026-02-10,41.66
2026-02-11,41.25
2026-02-12,40.13
2026-02-13,41.12
2026-02-17,41.19
2026-02-18,40.95
2026-02-19,41.19
2026-02-20,41.55
2026-02-23,42.42
2026-02-24,41.39
2026-02-25,41.0
2026-02-26,39.3
2026-02-27,38.92
2026-03-02,37.36
2026-03-03,36.48
2026-03-04,37.2
2026-03-05,36.88
2026-03-06,36.6
2026-03-09,37.4
2026-03-10,38.54
2026-03-11,38.71
2026-03-12,38.15
2026-03-13,37.41
2026-03-16,37.61
2026-03-17,37.6
2026-03-18,37.37
2026-03-19,37.54
2026-03-20,37.27
2026-03-24,37.98
2026-03-25,38.67
2026-03-26,38.37
2026-03-27,38.15
2026-03-30,38.9
2026-03-31,39.56
2026-04-01,39.71
